Category,City,Country & State (group),Country,Customer ID,Customer Name,Discount,Number of Records,Order Date,Order ID,Postal Code,Product ID,Product Name,Profit,Quantity,Region,Row ID,Sales,Segment,Ship Date,Ship Mode,State,Sub-Category
Technology,Charlotte,Other,United States,JM-15250,Janet Martin,0.2,1,11/23/2017,11/20/9004,28205,TEC-PH-10002844,Speck Products Candyshell Flip Case,2.0994,1,South,108,27.992,Consumer,11/28/2017,Standard Class,North Carolina,Phones
Office Supplies,Charlotte,Other,United States,JM-15250,Janet Martin,0.2,1,11/23/2017,11/20/9004,28205,OFF-AR-10000390,Newell Chalk Holder,1.0738,1,South,109,3.304,Consumer,11/28/2017,Standard Class,North Carolina,Art
Technology,Orland Park,Other,United States,PA-19060,Pete Armstrong,0.2,1,10/15/2015,12/20/9476,60462,TEC-AC-10000844,Logitech Gaming G510s - Keyboard,67.992,5,Central,110,339.96,Home Office,10/20/2015,Standard Class,Illinois,Accessories
Furniture,New York City,east coast,United States,CV-12805,Cynthia Voltz,0,1,12/25/2017,,10035,FUR-FU-10001934,Magnifier Swing Arm Lamp,10.9096,2,East,111,41.96,Corporate,12/30/2017,Standard Class,New York,Furnishings
Office Supplies,Urbandale,Other,United States,CL-12565,Clay Ludtke,0,1,11/3/2016,12/20/8867,50322,OFF-AR-10000380,"Hunt PowerHouse Electric Pencil Sharpener, Blue",22.788,2,Central,112,75.96,Consumer,11/10/2016,Standard Class,Iowa,Art
Office Supplies,Urbandale,Other,United States,CL-12565,Clay Ludtke,0,1,11/3/2016,12/20/8867,50322,OFF-BI-10003981,"Avery Durable Plastic 1"" Binders",13.3476,6,Central,113,27.24,Consumer,11/10/2016,Standard Class,Iowa,Binders
Office Supplies,Columbus,east coast,United States,RC-19960,Ryan Crowe,0.2,1,8/25/2014,11/20/5259,43229,OFF-FA-10000621,"OIC Colored Binder Clips, Assorted Sizes",14.5348,14,East,114,40.096,Consumer,8/27/2014,Second Class,Ohio,Fasteners
Office Supplies,Columbus,east coast,United States,RC-19960,Ryan Crowe,0.2,1,8/25/2014,11/20/5259,43229,OFF-EN-10002600,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",1.652,2,East,115,4.72,Consumer,8/27/2014,Second Class,Ohio,Envelopes
Office Supplies,Columbus,east coast,United States,RC-19960,Ryan Crowe,0.2,1,8/25/2014,11/20/5259,43229,OFF-PA-10004965,Xerox 1921,7.4925,3,East,116,23.976,Consumer,8/27/2014,Second Class,Ohio,Paper
Office Supplies,Columbus,east coast,United States,RC-19960,Ryan Crowe,0.2,1,8/25/2014,11/20/5259,43229,OFF-EN-10002504,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",44.0316,6,East,117,130.464,Consumer,8/27/2014,Second Class,Ohio,Envelopes
Furniture,Seattle,west coast,United States,DK-13090,Dave Kipp,0,1,3/2/2015,11/20/0457,98103,FUR-TA-10001768,Hon Racetrack Conference Tables,165.3813,3,West,118,787.53,Consumer,3/6/2015,Standard Class,Washington,Tables
Office Supplies,Bristol,Other,United States,GG-14650,Greg Guthrie,0.7,1,4/5/2015,,37620,OFF-BI-10003650,GBC DocuBind 300 Electric Binding Machine,-115.7156,1,South,119,157.794,Corporate,4/10/2015,Standard Class,Tennessee,Binders
Furniture,Wilmington,Other,United States,SC-20725,Steven Cartwright,0,1,6/12/2016,10/20/3730,19805,FUR-FU-10002157,Artistic Insta-Plaque,18.3456,3,East,120,47.04,Consumer,6/15/2016,First Class,Delaware,Furnishings
Office Supplies,Wilmington,Other,United States,SC-20725,Steven Cartwright,0,1,6/12/2016,10/20/3730,19805,OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,13.878,4,East,121,30.84,Consumer,6/15/2016,First Class,Delaware,Binders
Office Supplies,Wilmington,Other,United States,SC-20725,Steven Cartwright,0,1,6/12/2016,10/20/3730,19805,OFF-ST-10000777,"Companion Letter/Legal File, Black",63.4368,6,East,122,226.56,Consumer,6/15/2016,First Class,Delaware,Storage
Office Supplies,Wilmington,Other,United States,SC-20725,Steven Cartwright,0,1,6/12/2016,10/20/3730,19805,OFF-EN-10002500,Globe Weis Peel & Seel First Class Envelopes,51.759,9,East,123,115.02,Consumer,6/15/2016,First Class,Delaware,Envelopes
Technology,Wilmington,Other,United States,SC-20725,Steven Cartwright,0,1,6/12/2016,10/20/3730,19805,TEC-PH-10003875,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,19.7316,7,East,124,68.04,Consumer,6/15/2016,First Class,Delaware,Phones
Furniture,Houston,south coast,United States,AD-10180,Alan Dominguez,0.3,1,12/26/2014,,77041,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,-8.579400000,3,Central,125,600.558,Home Office,12/28/2014,Second Class,Texas,Chairs
Furniture,Bloomington,Other,United States,PF-19165,Philip Fox,0.5,1,9/20/2014,,61701,FUR-TA-10004534,Bevis 44 x 96 Conference Tables,-407.682,6,Central,126,617.7,Consumer,9/25/2014,Standard Class,Illinois,Tables
Office Supplies,Phoenix,Other,United States,TS-21610,Troy Staebel,0.7,1,11/5/2017,,85023,OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",-1.8308,2,West,127,2.388,Consumer,11/12/2017,Standard Class,Arizona,Binders
Office Supplies,Phoenix,Other,United States,TS-21610,Troy Staebel,0.2,1,11/5/2017,,85023,OFF-ST-10002974,"Trav-L-File Heavy-Duty Shuttle II, Black",30.499,7,West,128,243.992,Consumer,11/12/2017,Standard Class,Arizona,Storage
Furniture,Los Angeles,west coast,United States,LS-16975,Lindsay Shagiari,0.2,1,11/6/2016,,90004,FUR-CH-10001146,"Global Task Chair, Black",-9.1602,2,West,129,81.424,Home Office,11/10/2016,Second Class,California,Chairs
Furniture,Los Angeles,west coast,United States,LS-16975,Lindsay Shagiari,0,1,11/6/2016,,90004,FUR-FU-10003773,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,26.2416,3,West,130,238.56,Home Office,11/10/2016,Second Class,California,Furnishings
Technology,Columbus,east coast,United States,DW-13585,Dorothy Wardle,0.4,1,2/2/2017,,43229,TEC-PH-10002293,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,-11.994,5,East,131,59.97,Corporate,2/5/2017,First Class,Ohio,Phones
Office Supplies,Columbus,east coast,United States,DW-13585,Dorothy Wardle,0.2,1,2/2/2017,,43229,OFF-PA-10002377,Xerox 1916,29.364,2,East,132,78.304,Corporate,2/5/2017,First Class,Ohio,Paper
Office Supplies,Columbus,east coast,United States,DW-13585,Dorothy Wardle,0.2,1,2/2/2017,,43229,OFF-FA-10002780,Staples,6.9732,9,East,133,21.456,Corporate,2/5/2017,First Class,Ohio,Fasteners
Office Supplies,Roseville,west coast,United States,LC-16885,Lena Creighton,0,1,10/13/2016,,95661,OFF-PA-10001804,Xerox 195,9.6192,3,West,134,20.04,Consumer,10/19/2016,Standard Class,California,Paper
Office Supplies,Roseville,west coast,United States,LC-16885,Lena Creighton,0,1,10/13/2016,,95661,OFF-PA-10001736,Xerox 1880,16.6568,1,West,135,35.44,Consumer,10/19/2016,Standard Class,California,Paper
Office Supplies,Roseville,west coast,United States,LC-16885,Lena Creighton,0,1,10/13/2016,,95661,OFF-AR-10001149,"Sanford Colorific Colored Pencils, 12/Box",3.456,4,West,136,11.52,Consumer,10/19/2016,Standard Class,California,Art
Office Supplies,Roseville,west coast,United States,LC-16885,Lena Creighton,0,1,10/13/2016,,95661,OFF-FA-10002988,Ideal Clamps,1.9698,2,West,137,4.02,Consumer,10/19/2016,Standard Class,California,Fasteners
Office Supplies,Roseville,west coast,United States,LC-16885,Lena Creighton,0.2,1,10/13/2016,,95661,OFF-BI-10004781,GBC Wire Binding Strips,26.6616,3,West,138,76.176,Consumer,10/19/2016,Standard Class,California,Binders
Office Supplies,Roseville,west coast,United States,LC-16885,Lena Creighton,0,1,10/13/2016,,95661,OFF-SU-10001218,Fiskars Softgrip Scissors,18.4464,6,West,139,65.88,Consumer,10/19/2016,Standard Class,California,Supplies
Furniture,Roseville,west coast,United States,LC-16885,Lena Creighton,0,1,10/13/2016,,95661,FUR-FU-10001706,Longer-Life Soft White Bulbs,20.6976,14,West,140,43.12,Consumer,10/19/2016,Standard Class,California,Furnishings
Furniture,Philadelphia,east coast,United States,JD-15895,Jonathan Doherty,0.2,1,9/5/2016,#Error,19140,FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",10.35,2,East,141,82.8,Corporate,9/7/2016,Second Class,Pennsylvania,Furnishings
Office Supplies,San Francisco,west coast,United States,SH-19975,Sally Hughsby,0,1,9/18/2017,10/20/6180,94122,OFF-AR-10000940,Newell 343,2.3814,3,West,142,8.82,Corporate,9/23/2017,Standard Class,California,Art
Office Supplies,San Francisco,west coast,United States,SH-19975,Sally Hughsby,0,1,9/18/2017,10/20/6180,94122,OFF-EN-10004030,Convenience Packs of Business Envelopes,5.1042,3,West,143,10.86,Corporate,9/23/2017,Standard Class,California,Envelopes
Office Supplies,San Francisco,west coast,United States,SH-19975,Sally Hughsby,0,1,9/18/2017,10/20/6180,94122,OFF-PA-10004327,Xerox 1911,68.976,3,West,144,143.7,Corporate,9/23/2017,Standard Class,California,Paper
Office Supplies,Independence,Other,United States,SG-20080,Sandra Glassco,0,1,12/22/2017,,64055,OFF-AP-10001058,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,218.2518,3,Central,145,839.43,Consumer,12/27/2017,Standard Class,Missouri,Appliances
Office Supplies,Pasadena,west coast,United States,HA-14920,Helen Andreada,0,1,9/7/2015,11/20/0744,91104,OFF-ST-10003656,Safco Industrial Wire Shelving,20.1579,7,West,146,671.93,Consumer,9/12/2015,Standard Class,California,Storage
Furniture,Newark,east coast,United States,MG-17680,Maureen Gastineau,0.2,1,10/22/2014,#Error,43055,FUR-FU-10000521,"Seth Thomas 14"" Putty-Colored Wall Clock",12.9096,4,East,147,93.888,Home Office,10/28/2014,Standard Class,Ohio,Furnishings
Technology,Franklin,Other,United States,JE-16165,Justin Ellison,0,1,12/5/2016,11/20/4489,53132,TEC-PH-10000215,Plantronics Cordless Phone Headset with In-line Volume - M214C,103.8015,11,Central,148,384.45,Corporate,12/9/2016,Standard Class,Wisconsin,Phones
Technology,Franklin,Other,United States,JE-16165,Justin Ellison,0,1,12/5/2016,11/20/4489,53132,TEC-PH-10001448,Anker Astro 15000mAh USB Portable Charger,5.998800000,3,Central,149,149.97,Corporate,12/9/2016,Standard Class,Wisconsin,Phones
Furniture,Franklin,Other,United States,JE-16165,Justin Ellison,0,1,12/5/2016,11/20/4489,53132,FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",585.552,8,Central,150,1951.84,Corporate,12/9/2016,Standard Class,Wisconsin,Chairs
Office Supplies,Franklin,Other,United States,JE-16165,Justin Ellison,0,1,12/5/2016,11/20/4489,53132,OFF-BI-10002735,GBC Prestige Therm-A-Bind Covers,80.6285,5,Central,151,171.55,Corporate,12/9/2016,Standard Class,Wisconsin,Binders
Office Supplies,Scottsdale,Other,United States,TW-21025,Tamara Willingham,0.2,1,3/13/2016,,85254,OFF-AP-10000326,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,17.766,5,West,152,157.92,Home Office,3/16/2016,First Class,Arizona,Appliances
Technology,Scottsdale,Other,United States,TW-21025,Tamara Willingham,0.2,1,3/13/2016,,85254,TEC-PH-10001254,Jabra BIZ 2300 Duo QD Duo Corded Headset,15.2388,2,West,153,203.184,Home Office,3/16/2016,First Class,Arizona,Phones
Office Supplies,San Jose,west coast,United States,SP-20650,Stephanie Phelps,0,1,5/31/2015,12/20/4919,95123,OFF-PA-10001950,Southworth 25% Cotton Antique Laid Paper & Envelopes,26.271,7,West,154,58.38,Corporate,6/2/2015,First Class,California,Paper
Office Supplies,San Jose,west coast,United States,SP-20650,Stephanie Phelps,0,1,5/31/2015,12/20/4919,95123,OFF-PA-10002254,Xerox 1883,48.5392,4,West,155,105.52,Corporate,6/2/2015,First Class,California,Paper
Office Supplies,San Jose,west coast,United States,SP-20650,Stephanie Phelps,0,1,5/31/2015,12/20/4919,95123,OFF-ST-10001590,"Tenex Personal Project File with Scoop Front Design, Black",21.0288,6,West,156,80.88,Corporate,6/2/2015,First Class,California,Storage
Office Supplies,Seattle,west coast,United States,NK-18490,Neil Knudson,0,1,5/28/2015,11/20/8948,98105,OFF-AR-10001547,Newell 311,1.7901,3,West,157,6.63,Home Office,6/3/2015,Standard Class,Washington,Art
Furniture,Seattle,west coast,United States,DB-13060,Dave Brooks,0.2,1,3/1/2014,10/20/4269,98115,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,51.476400000,2,West,158,457.568,Consumer,3/6/2014,Second Class,Washington,Chairs
Office Supplies,Edmond,Other,United States,NP-18670,Nora Paige,0,1,11/20/2016,11/20/4104,73034,OFF-LA-10002475,Avery 519,6.8714,2,Central,159,14.62,Consumer,11/24/2016,Standard Class,Oklahoma,Labels
Technology,Edmond,Other,United States,NP-18670,Nora Paige,0,1,11/20/2016,11/20/4104,73034,TEC-PH-10004536,Avaya 5420 Digital phone,236.2325,7,Central,160,944.93,Consumer,11/24/2016,Standard Class,Oklahoma,Phones
Office Supplies,Los Angeles,west coast,United States,TT-21070,Ted Trevino,0,1,5/11/2016,,90045,OFF-PA-10002751,Xerox 1920,2.691,1,West,161,5.98,Consumer,5/12/2016,First Class,California,Paper
Technology,Philadelphia,east coast,United States,EM-13960,Eric Murdock,0.2,1,12/28/2015,11/20/9697,19134,TEC-AC-10003657,Lenovo 17-Key USB Numeric Keypad,1.3596,2,East,162,54.384,Consumer,12/31/2015,Second Class,Pennsylvania,Accessories
Office Supplies,Carlsbad,Other,United States,RD-19900,Ruben Dartt,0,1,11/16/2016,,88220,OFF-EN-10001990,Staple envelope,13.348,5,West,163,28.4,Consumer,11/20/2016,Standard Class,New Mexico,Envelopes
Office Supplies,Seattle,west coast,United States,MJ-17740,Max Jones,0.2,1,11/7/2016,11/20/3817,98115,OFF-BI-10004002,Wilson Jones International Size A4 Ring Binders,9.688,2,West,164,27.68,Consumer,11/11/2016,Standard Class,Washington,Binders
Office Supplies,San Antonio,south coast,United States,BM-11140,Becky Martin,0.2,1,9/8/2014,,78207,OFF-AR-10004441,BIC Brite Liner Highlighters,2.7324,3,Central,165,9.936,Consumer,9/12/2014,Standard Class,Texas,Art
Technology,San Antonio,south coast,United States,BM-11140,Becky Martin,0.4,1,9/8/2014,,78207,TEC-MA-10000822,Lexmark MX611dhe Monochrome Laser Printer,-1359.992,8,Central,166,8159.952,Consumer,9/12/2014,Standard Class,Texas,Machines
Office Supplies,San Antonio,south coast,United States,BM-11140,Becky Martin,0.2,1,9/8/2014,,78207,OFF-ST-10000991,Space Solutions HD Industrial Steel Shelving.,-58.6347,3,Central,167,275.928,Consumer,9/12/2014,Standard Class,Texas,Storage
Furniture,San Antonio,south coast,United States,BM-11140,Becky Martin,0.3,1,9/8/2014,,78207,FUR-CH-10004287,SAFCO Arco Folding Chair,-24.858000000,9,Central,168,1740.06,Consumer,9/12/2014,Standard Class,Texas,Chairs
Office Supplies,San Antonio,south coast,United States,BM-11140,Becky Martin,0.2,1,9/8/2014,,78207,OFF-AR-10002656,Sanford Liquid Accent Highlighters,6.8136,6,Central,169,32.064,Consumer,9/12/2014,Standard Class,Texas,Art
Office Supplies,San Antonio,south coast,United States,BM-11140,Becky Martin,0.8,1,9/8/2014,,78207,OFF-AP-10002518,Kensington 7 Outlet MasterPiece Power Center,-453.849,5,Central,170,177.98,Consumer,9/12/2014,Standard Class,Texas,Appliances
Technology,San Antonio,south coast,United States,BM-11140,Becky Martin,0.2,1,9/8/2014,,78207,TEC-PH-10003931,JBL Micro Wireless Portable Bluetooth Speaker,8.998500000,3,Central,171,143.976,Consumer,9/12/2014,Standard Class,Texas,Phones
Office Supplies,Los Angeles,west coast,United States,CS-12130,Chad Sievert,0,1,8/5/2014,11/20/8962,90004,OFF-PA-10000659,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",9.8418,3,West,172,20.94,Consumer,8/9/2014,Standard Class,California,Paper
Office Supplies,Los Angeles,west coast,United States,CS-12130,Chad Sievert,0,1,8/5/2014,11/20/8962,90004,OFF-PA-10001144,Xerox 1913,53.2608,2,West,173,110.96,Consumer,8/9/2014,Standard Class,California,Paper
Furniture,Los Angeles,west coast,United States,CS-12130,Chad Sievert,0.2,1,8/5/2014,11/20/8962,90004,FUR-CH-10003817,"Global Value Steno Chair, Gray",21.259,7,West,174,340.144,Consumer,8/9/2014,Standard Class,California,Chairs
Office Supplies,Chicago,Other,United States,JB-15400,Jennifer Braxton,0.8,1,9/14/2014,,60623,OFF-AP-10000891,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,-131.12,2,Central,175,52.448,Corporate,9/19/2014,Standard Class,Illinois,Appliances
Office Supplies,Chicago,Other,United States,JB-15400,Jennifer Braxton,0.2,1,9/14/2014,,60623,OFF-LA-10003148,Avery 51,6.552,4,Central,176,20.16,Corporate,9/19/2014,Standard Class,Illinois,Labels
Office Supplies,Houston,south coast,United States,SJ-20500,Shirley Jackson,0.8,1,4/21/2017,,77036,OFF-AP-10002684,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",-243.16,4,Central,177,97.264,Consumer,4/25/2017,Second Class,Texas,Appliances
Furniture,Newark,east coast,United States,JE-15745,Joel Eaton,0.3,1,11/21/2015,,43055,FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",-11.337200000,7,East,178,396.802,Consumer,11/23/2015,Second Class,Ohio,Chairs
Office Supplies,Newark,east coast,United States,JE-15745,Joel Eaton,0.2,1,11/21/2015,,43055,OFF-SU-10002189,Acme Rosewood Handle Letter Opener,-3.7715,5,East,179,15.88,Consumer,11/23/2015,Second Class,Ohio,Supplies
Office Supplies,New York City,east coast,United States,JK-15640,Jim Kriz,0,1,12/15/2015,,10009,OFF-AR-10001940,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",1.4104,1,East,180,3.28,Home Office,12/19/2015,Standard Class,New York,Art
Office Supplies,Decatur,Other,United States,DK-13150,David Kendrick,0.2,1,12/5/2014,,62521,OFF-ST-10003455,"Tenex File Box, Personal Filing Tote with Lid, Black",1.8612,2,Central,181,24.816,Corporate,12/9/2014,Second Class,Illinois,Storage
Technology,Decatur,Other,United States,DK-13150,David Kendrick,0.2,1,12/5/2014,,62521,TEC-AC-10004659,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,76.6395,7,Central,182,408.744,Corporate,12/9/2014,Second Class,Illinois,Accessories
Technology,Monroe,south coast,United States,RM-19675,Robert Marley,0,1,11/19/2014,,71203,TEC-PH-10003273,AT&T TR1909W,131.0296,4,South,183,503.96,Home Office,11/24/2014,Second Class,Louisiana,Phones
Technology,Monroe,south coast,United States,RM-19675,Robert Marley,0,1,11/19/2014,,71203,TEC-PH-10004896,Nokia Lumia 521 (T-Mobile),41.986,5,South,184,149.95,Home Office,11/24/2014,Second Class,Louisiana,Phones
Technology,Monroe,south coast,United States,RM-19675,Robert Marley,0,1,11/19/2014,,71203,TEC-AC-10002345,HP Standard 104 key PS/2 Keyboard,7.25,2,South,185,29,Home Office,11/24/2014,Second Class,Louisiana,Accessories
Office Supplies,Fairfield,east coast,United States,SK-19990,Sally Knutson,0,1,11/28/2016,10/20/5018,06824,OFF-BI-10001890,Avery Poly Binder Pockets,3.4368,2,East,186,7.16,Consumer,12/2/2016,Standard Class,Connecticut,Binders
Technology,Los Angeles,west coast,United States,FM-14290,Frank Merwin,0,1,8/26/2014,12/20/3260,90032,TEC-AC-10002323,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,22.984,8,West,187,176.8,Home Office,8/30/2014,Standard Class,California,Accessories
Office Supplies,Grand Prairie,south coast,United States,AM-10360,Alice McCarthy,0.2,1,7/16/2016,,75051,OFF-ST-10001328,"Personal Filing Tote with Lid, Black/Gray",3.7224,3,Central,188,37.224,Corporate,7/22/2016,Standard Class,Texas,Storage
Office Supplies,Grand Prairie,south coast,United States,AM-10360,Alice McCarthy,0.2,1,7/16/2016,,75051,OFF-PA-10001950,Southworth 25% Cotton Antique Laid Paper & Envelopes,6.255,3,Central,189,20.016,Corporate,7/22/2016,Standard Class,Texas,Paper
Furniture,New York City,east coast,United States,MP-17470,Mark Packer,0.2,1,10/12/2015,10/20/2281,10035,FUR-BO-10002613,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",112.392,4,East,190,899.136,Home Office,10/14/2015,First Class,New York,Bookcases
Technology,New York City,east coast,United States,MP-17470,Mark Packer,0,1,10/12/2015,10/20/2281,10035,TEC-PH-10001552,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,20.0928,6,East,191,71.76,Home Office,10/14/2015,First Class,New York,Phones
Office Supplies,New York City,east coast,United States,MP-17470,Mark Packer,0,1,10/12/2015,10/20/2281,10035,OFF-PA-10000061,Xerox 205,24.8832,8,East,192,51.84,Home Office,10/14/2015,First Class,New York,Paper
Furniture,New York City,east coast,United States,MP-17470,Mark Packer,0.2,1,10/12/2015,10/20/2281,10035,FUR-BO-10002545,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",46.9764,3,East,193,626.352,Home Office,10/14/2015,First Class,New York,Bookcases
